event_id,sm,warp,regext_time_ns,regext_pc,regext_op,regext_line,prev_time_ns,prev_pc,prev_op,prev_line,next_time_ns,next_pc,next_op,next_line,next_has_is_used
75,1,0,28281415,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281415ns,1 [trace decode.cpp:72]",28281405,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001e 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f 0000001f}; s1=0 s2=5 s3=6 @28281405ns,1 [trace regfile.cpp:109]",28281425,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281425ns,1 [trace decode.cpp:157]",1
77,1,4,28281435,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281435ns,1 [trace decode.cpp:72]",28281425,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017}; s1=0 s2=5 s3=6 @28281425ns,1 [trace regfile.cpp:109]",28281445,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281445ns,1 [trace decode.cpp:157]",1
79,1,7,28281445,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281445ns,1 [trace decode.cpp:72]",28281435,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001c 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d 0000001d}; s1=0 s2=5 s3=6 @28281435ns,1 [trace regfile.cpp:109]",28281455,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281455ns,1 [trace decode.cpp:157]",1
80,1,6,28281525,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281525ns,1 [trace decode.cpp:72]",28281515,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001a 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b 0000001b}; s1=0 s2=5 s3=6 @28281515ns,1 [trace regfile.cpp:109]",28281535,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281535ns,1 [trace decode.cpp:157]",1
81,1,3,28281535,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281535ns,1 [trace decode.cpp:72]",28281525,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015}; s1=0 s2=5 s3=6 @28281525ns,1 [trace regfile.cpp:109]",28281545,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281545ns,1 [trace decode.cpp:157]",1
82,1,2,28281545,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281545ns,1 [trace decode.cpp:72]",28281535,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000012 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013}; s1=0 s2=5 s3=6 @28281535ns,1 [trace regfile.cpp:109]",28281555,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281555ns,1 [trace decode.cpp:157]",1
83,1,1,28281555,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281555ns,1 [trace decode.cpp:72]",28281545,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000010 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011}; s1=0 s2=5 s3=6 @28281545ns,1 [trace regfile.cpp:109]",28281565,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281565ns,1 [trace decode.cpp:157]",1
84,1,5,28281575,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281575ns,1 [trace decode.cpp:72]",28281565,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000018 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019}; s1=0 s2=5 s3=6 @28281565ns,1 [trace regfile.cpp:109]",28281585,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @28281585ns,1 [trace decode.cpp:157]",1
87,1,0,54991285,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991285ns,1 [trace decode.cpp:72]",54991275,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f}; s1=0 s2=5 s3=6 @54991275ns,1 [trace regfile.cpp:109]",54991295,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991295ns,1 [trace decode.cpp:157]",1
89,1,4,54991305,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991305ns,1 [trace decode.cpp:72]",54991295,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027}; s1=0 s2=5 s3=6 @54991295ns,1 [trace regfile.cpp:109]",54991315,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991315ns,1 [trace decode.cpp:157]",1
91,1,1,54991315,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991315ns,1 [trace decode.cpp:72]",54991305,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021}; s1=0 s2=5 s3=6 @54991305ns,1 [trace regfile.cpp:109]",54991325,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991325ns,1 [trace decode.cpp:157]",1
92,1,6,54991395,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991395ns,1 [trace decode.cpp:72]",54991385,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b}; s1=0 s2=5 s3=6 @54991385ns,1 [trace regfile.cpp:109]",54991405,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991405ns,1 [trace decode.cpp:157]",1
93,1,5,54991405,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991405ns,1 [trace decode.cpp:72]",54991395,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029 00000029}; s1=0 s2=5 s3=6 @54991395ns,1 [trace regfile.cpp:109]",54991415,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991415ns,1 [trace decode.cpp:157]",1
94,1,2,54991415,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991415ns,1 [trace decode.cpp:72]",54991405,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023}; s1=0 s2=5 s3=6 @54991405ns,1 [trace regfile.cpp:109]",54991425,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991425ns,1 [trace decode.cpp:157]",1
95,1,3,54991425,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991425ns,1 [trace decode.cpp:72]",54991415,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025}; s1=0 s2=5 s3=6 @54991415ns,1 [trace regfile.cpp:109]",54991435,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991435ns,1 [trace decode.cpp:157]",1
96,1,7,54991445,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991445ns,1 [trace decode.cpp:72]",54991435,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002c 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d}; s1=0 s2=5 s3=6 @54991435ns,1 [trace regfile.cpp:109]",54991455,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @54991455ns,1 [trace decode.cpp:157]",1
99,1,0,81936895,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936895ns,1 [trace decode.cpp:72]",81936885,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f}; s1=0 s2=5 s3=6 @81936885ns,1 [trace regfile.cpp:109]",81936905,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81936905ns,1 [trace decode.cpp:157]",1
101,1,4,81936915,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936915ns,1 [trace decode.cpp:72]",81936905,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037 00000037}; s1=0 s2=5 s3=6 @81936905ns,1 [trace regfile.cpp:109]",81936925,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81936925ns,1 [trace decode.cpp:157]",1
103,1,1,81936925,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936925ns,1 [trace decode.cpp:72]",81936915,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031}; s1=0 s2=5 s3=6 @81936915ns,1 [trace regfile.cpp:109]",81936935,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81936935ns,1 [trace decode.cpp:157]",1
104,1,6,81937005,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81937005ns,1 [trace decode.cpp:72]",81936995,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b}; s1=0 s2=5 s3=6 @81936995ns,1 [trace regfile.cpp:109]",81937015,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81937015ns,1 [trace decode.cpp:157]",1
105,1,5,81937015,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81937015ns,1 [trace decode.cpp:72]",81937005,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039}; s1=0 s2=5 s3=6 @81937005ns,1 [trace regfile.cpp:109]",81937025,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81937025ns,1 [trace decode.cpp:157]",1
106,1,2,81937025,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81937025ns,1 [trace decode.cpp:72]",81937015,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033}; s1=0 s2=5 s3=6 @81937015ns,1 [trace regfile.cpp:109]",81937035,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81937035ns,1 [trace decode.cpp:157]",1
107,1,3,81937035,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81937035ns,1 [trace decode.cpp:72]",81937025,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035}; s1=0 s2=5 s3=6 @81937025ns,1 [trace regfile.cpp:109]",81937045,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81937045ns,1 [trace decode.cpp:157]",1
108,1,7,81937055,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81937055ns,1 [trace decode.cpp:72]",81937045,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d}; s1=0 s2=5 s3=6 @81937045ns,1 [trace regfile.cpp:109]",81937065,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @81937065ns,1 [trace decode.cpp:157]",1
111,1,7,108878395,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878395ns,1 [trace decode.cpp:72]",108878385,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d}; s1=0 s2=5 s3=6 @108878385ns,1 [trace regfile.cpp:109]",108878405,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @108878405ns,1 [trace decode.cpp:157]",1
113,1,3,108878415,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878415ns,1 [trace decode.cpp:72]",108878405,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045}; s1=0 s2=5 s3=6 @108878405ns,1 [trace regfile.cpp:109]",108878425,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @108878425ns,1 [trace decode.cpp:157]",1
115,1,2,108878425,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878425ns,1 [trace decode.cpp:72]",108878415,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043}; s1=0 s2=5 s3=6 @108878415ns,1 [trace regfile.cpp:109]",108878435,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @108878435ns,1 [trace decode.cpp:157]",1
116,1,5,108878505,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878505ns,1 [trace decode.cpp:72]",108878495,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049}; s1=0 s2=5 s3=6 @108878495ns,1 [trace regfile.cpp:109]",108878515,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @108878515ns,1 [trace decode.cpp:157]",1
117,1,6,108878515,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878515ns,1 [trace decode.cpp:72]",108878505,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b}; s1=0 s2=5 s3=6 @108878505ns,1 [trace regfile.cpp:109]",108878525,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @108878525ns,1 [trace decode.cpp:157]",1
