sm,block,warp_in_block,opcode,category,exec_count,stall_count,stall_sum_gap_ns,stall_mean_ns,stall_max_ns
1,0,0,VADD12_VI_0x0200000b,compute,16,16,810,50.625,80
1,2,1,VADD12_VI_0x0200000b,compute,16,16,810,50.625,80
1,0,6,CSRRS,other,22,22,800,36.36363636363637,100
1,2,6,CSRRS,other,22,22,800,36.36363636363637,100
0,1,3,VADD12_VI_0x0200000b,compute,16,16,800,50.0,80
1,0,4,VLW_V_0x7f4020ab,mem,4,4,800,200.0,620
1,0,6,VBGE,control,34,34,790,23.235294117647058,50
0,1,3,VBGE,control,34,34,790,23.235294117647058,80
0,3,4,VBGE,control,34,34,790,23.235294117647058,50
0,3,7,CSRRS,other,22,22,790,35.90909090909091,100
0,1,5,VMUL_VX_0x9664e3d7,compute,16,16,790,49.375,80
1,0,3,VADD12_VI_0x0200000b,compute,16,16,790,49.375,70
1,2,5,VLW_V_0x7f4020ab,mem,4,4,790,197.5,510
1,2,0,VLW_V_0x7f4020ab,mem,4,4,790,197.5,630
1,0,3,VADD_VX_0x02234057,compute,2,2,790,395.0,760
1,0,7,VBGE,control,34,34,780,22.941176470588236,50
0,1,7,VLW_V_0x7f4020ab,mem,4,4,780,195.0,620
0,1,0,VLW_V_0x7f4020ab,mem,4,4,780,195.0,630
0,1,2,VBGE,control,34,34,770,22.647058823529413,50
0,1,7,VBGE,control,34,34,770,22.647058823529413,50
1,2,2,VBGE,control,34,34,770,22.647058823529413,50
1,2,7,VBGE,control,34,34,770,22.647058823529413,50
1,2,4,VBGE,control,34,34,770,22.647058823529413,50
1,2,1,VBGE,control,34,34,770,22.647058823529413,50
0,3,3,VBGE,control,34,34,770,22.647058823529413,50
0,3,0,VBGE,control,34,34,770,22.647058823529413,50
1,0,1,CSRRS,other,22,22,770,35.0,100
1,2,3,CSRRS,other,22,22,770,35.0,100
0,3,3,CSRRS,other,22,22,770,35.0,100
1,0,1,VBGE,control,34,34,760,22.352941176470587,50
1,0,0,VBGE,control,34,34,760,22.352941176470587,50
0,1,4,VBGE,control,34,34,760,22.352941176470587,50
1,2,6,VBGE,control,34,34,760,22.352941176470587,70
0,3,6,VBGE,control,34,34,760,22.352941176470587,50
0,3,7,VBGE,control,34,34,760,22.352941176470587,50
0,3,5,VBGE,control,34,34,760,22.352941176470587,50
1,0,2,CSRRS,other,22,22,760,34.54545454545455,100
0,1,1,CSRRS,other,22,22,760,34.54545454545455,100
0,1,2,CSRRS,other,22,22,760,34.54545454545455,100
0,3,3,VADD12_VI_0x0200000b,compute,16,16,760,47.5,70
1,0,7,VSW_V_0xfe002c2b,mem,4,4,760,190.0,680
1,2,1,VLW_V_0x7f4020ab,mem,4,4,760,190.0,600
0,1,1,VBGE,control,34,34,750,22.058823529411764,50
1,0,4,VBGE,control,34,34,750,22.058823529411764,50
1,2,3,VBGE,control,34,34,750,22.058823529411764,50
1,2,5,VBGE,control,34,34,750,22.058823529411764,50
1,2,0,VBGE,control,34,34,750,22.058823529411764,50
0,3,2,VBGE,control,34,34,750,22.058823529411764,50
0,1,5,VLW_V_0x7f4020ab,mem,4,4,750,187.5,580
1,0,3,VBGE,control,34,34,740,21.764705882352942,50
1,0,1,VMUL_VX_0x9664e3d7,compute,16,16,740,46.25,70
1,0,4,VADD12_VI_0x0200000b,compute,16,16,740,46.25,80
1,2,4,VADD_VX_0x02104457,compute,16,16,740,46.25,90
1,0,6,VLW_V_0x7f4020ab,mem,4,4,740,185.0,600
1,0,2,VBGE,control,34,34,730,21.470588235294116,50
0,3,6,CSRRS,other,22,22,730,33.18181818181818,80
0,1,7,VADD12_VI_0x0200000b,compute,16,16,730,45.625,70
0,3,7,VMUL_VX_0x9664e3d7,compute,16,16,730,45.625,70
0,3,1,VMUL_VX_0x9664e3d7,compute,16,16,730,45.625,80
0,1,6,VBGE,control,34,34,720,21.176470588235293,50
1,0,5,VBGE,control,34,34,720,21.176470588235293,50
1,0,3,VMUL_VX_0x9664e3d7,compute,16,16,720,45.0,80
0,1,0,VADD12_VI_0x0200000b,compute,16,16,720,45.0,80
1,2,0,VMADD_VX_0xa703e357,compute,16,16,720,45.0,60
0,3,7,VADD_VX_0x02104457,compute,16,16,720,45.0,90
0,1,5,VBGE,control,34,34,710,20.88235294117647,50
0,3,3,VMADD_VX_0xa703e357,compute,16,16,710,44.375,60
0,3,5,VMUL_VX_0x9664e3d7,compute,16,16,710,44.375,80
1,2,4,VLW_V_0x7f4020ab,mem,4,4,710,177.5,560
0,3,1,VBGE,control,34,34,700,20.58823529411765,50
1,0,3,CSRRS,other,22,22,700,31.818181818181817,80
0,1,1,VMUL_VX_0x9664e3d7,compute,16,16,700,43.75,70
0,1,3,VMUL_VX_0x9664e3d7,compute,16,16,700,43.75,60
0,1,3,VMADD_VX_0xa703e357,compute,16,16,700,43.75,60
1,2,4,VADD12_VI_0x0200000b,compute,16,16,700,43.75,70
0,1,1,VMADD_VX_0xa703e357,compute,16,16,690,43.125,60
1,2,7,VMADD_VX_0xa703e357,compute,16,16,690,43.125,60
0,3,4,VLW_V_0x7f4020ab,mem,4,4,690,172.5,520
0,3,5,VLW_V_0x7f4020ab,mem,4,4,690,172.5,540
1,0,1,VADD_VX_0x02234057,compute,2,2,690,345.0,620
0,3,7,VREMU_VX_0x8a0e6057,other,1,1,690,690.0,690
1,0,3,VMADD_VX_0xa703e357,compute,16,16,680,42.5,60
1,0,7,VADD12_VI_0x0200000b,compute,16,16,680,42.5,80
1,2,2,VMADD_VX_0xa703e357,compute,16,16,680,42.5,60
0,3,7,VLW_V_0x7f4020ab,mem,4,4,680,170.0,530
1,0,0,VADD_VX_0x02104457,compute,16,16,670,41.875,90
0,1,4,VMADD_VX_0xa703e357,compute,16,16,670,41.875,70
1,2,1,VADD_VX_0x02104457,compute,16,16,670,41.875,90
0,3,7,VMADD_VX_0xa703e357,compute,16,16,670,41.875,60
0,3,5,VMADD_VX_0xa703e357,compute,16,16,670,41.875,60
1,0,2,VMADD_VX_0xa703e357,compute,16,16,660,41.25,60
0,1,7,VMADD_VX_0xa703e357,compute,16,16,660,41.25,60
1,2,5,VMADD_VX_0xa703e357,compute,16,16,660,41.25,60
1,0,0,VLW_V_0x7f4020ab,mem,4,4,660,165.0,500
1,0,4,VMADD_VX_0xa703e357,compute,16,16,650,40.625,60
1,0,5,VMADD_VX_0xa703e357,compute,16,16,650,40.625,60
0,1,3,VADD_VX_0x02104457,compute,16,16,650,40.625,90
1,0,6,VLW_V_0x7fc0282b,mem,6,6,650,108.33333333333333,460
1,2,2,VLW_V_0x7f4020ab,mem,4,4,650,162.5,490
1,0,7,VMADD_VX_0xa703e357,compute,16,16,640,40.0,60
0,3,0,VMADD_VX_0xa703e357,compute,16,16,640,40.0,60
0,1,5,VMADD_VX_0xa703e357,compute,16,16,630,39.375,60
0,1,0,VADD_VX_0x02104457,compute,16,16,630,39.375,90
0,3,1,VMADD_VX_0xa703e357,compute,16,16,630,39.375,60
1,0,1,VMADD_VX_0xa703e357,compute,16,16,620,38.75,60
0,1,6,VMADD_VX_0xa703e357,compute,16,16,610,38.125,60
0,1,0,VMADD_VX_0xa703e357,compute,16,16,610,38.125,40
0,1,2,VADD_VX_0x02104457,compute,16,16,600,37.5,90
0,3,6,VLW_V_0x7fc0282b,mem,6,6,600,100.0,420
0,1,1,VADD_VX_0x02234057,compute,2,2,600,300.0,530
1,2,6,VMADD_VX_0xa703e357,compute,16,16,590,36.875,60
0,1,5,VSW_V_0xfe002c2b,mem,4,4,590,147.5,530
1,0,6,VADD_VX_0x02104457,compute,16,16,580,36.25,90
1,0,3,VADD_VX_0x02104457,compute,16,16,580,36.25,90
1,2,1,VMADD_VX_0xa703e357,compute,16,16,580,36.25,60
0,3,4,VMADD_VX_0xa703e357,compute,16,16,580,36.25,60
0,3,6,VMADD_VX_0xa703e357,compute,16,16,580,36.25,60
0,3,2,VMADD_VX_0xa703e357,compute,16,16,580,36.25,60
1,0,7,VLW_V_0x7fc0282b,mem,6,6,580,96.66666666666667,420
1,0,0,VMADD_VX_0xa703e357,compute,16,16,570,35.625,60
1,0,1,VADD_VX_0x02104457,compute,16,16,560,35.0,90
1,0,6,VMADD_VX_0xa703e357,compute,16,16,560,35.0,40
0,1,4,VADD_VX_0x02104457,compute,16,16,560,35.0,90
1,2,3,VMADD_VX_0xa703e357,compute,16,16,560,35.0,60
0,3,0,VLW_V_0x7f4020ab,mem,4,4,550,137.5,390
1,2,3,VADD_VX_0x02104457,compute,16,16,540,33.75,90
1,2,4,VMADD_VX_0xa703e357,compute,16,16,540,33.75,60
0,3,4,VADD_VX_0x02104457,compute,16,16,540,33.75,90
0,3,2,REGEXT,other,23,23,530,23.043478260869566,210
1,0,7,VADD_VX_0x02104457,compute,16,16,530,33.125,60
0,3,6,VLW_V_0x7f4020ab,mem,4,4,530,132.5,370
0,3,6,VREMU_VX_0x8a0e6057,other,1,1,530,530.0,530
0,1,2,VMADD_VX_0xa703e357,compute,16,16,520,32.5,40
1,0,7,REGEXT,other,23,23,510,22.17391304347826,150
0,1,7,VADD_VX_0x02104457,compute,16,16,500,31.25,60
0,3,5,VADD_VX_0x02104457,compute,16,16,500,31.25,60
1,0,4,REGEXT,other,23,23,490,21.304347826086957,170
0,3,6,VADD_VX_0x02104457,compute,16,16,490,30.625,90
0,3,0,VADD_VX_0x02104457,compute,16,16,490,30.625,90
1,0,1,VLW_V_0x7fc0282b,mem,6,6,490,81.66666666666667,310
0,1,0,VLW_V_0x7fc0282b,mem,6,6,470,78.33333333333333,260
0,3,5,REGEXT,other,23,23,460,20.0,130
1,2,2,VADD_VX_0x02104457,compute,16,16,460,28.75,90
1,2,7,VADD_VX_0x02104457,compute,16,16,460,28.75,90
1,0,4,VADD_VX_0x02104457,compute,16,16,450,28.125,90
1,2,4,VMV_V_X_0x5e054357,compute,16,16,440,27.5,40
0,1,1,VADD_VX_0x02104457,compute,16,16,430,26.875,60
0,1,4,VMV_V_X_0x5e054357,compute,16,16,430,26.875,40
0,3,1,VMV_V_X_0x5e04c357,compute,16,16,430,26.875,40
0,3,2,VADD_VX_0x02104457,compute,16,16,430,26.875,90
0,3,7,VMV_V_X_0x5e054357,compute,16,16,430,26.875,40
0,1,5,VMV_V_X_0x5e04c357,compute,16,16,420,26.25,40
1,2,1,REGEXT,other,23,23,410,17.82608695652174,100
0,1,3,VMV_V_X_0x5e054357,compute,16,16,410,25.625,40
0,3,4,VLW_V_0x7f8028ab,mem,6,6,410,68.33333333333333,360
0,1,6,VMV_V_X_0x5e04c357,compute,16,16,400,25.0,30
1,0,5,VMV_V_X_0x5e054357,compute,16,16,400,25.0,40
1,2,1,VMV_V_X_0x5e054357,compute,16,16,400,25.0,40
0,1,5,VMV_V_X_0x5e054357,compute,16,16,390,24.375,40
0,3,1,VADD_VX_0x02104457,compute,16,16,390,24.375,90
0,3,4,VMV_V_X_0x5e054357,compute,16,16,390,24.375,40
1,0,0,REGEXT,other,23,23,380,16.52173913043478,50
1,2,2,REGEXT,other,23,23,380,16.52173913043478,50
1,2,0,VADD_VX_0x02104457,compute,16,16,380,23.75,90
0,3,0,VMV_V_X_0x5e054357,compute,16,16,380,23.75,40
0,1,6,VMV_V_X_0x5e02c057,compute,10,10,380,38.0,70
0,1,2,REGEXT,other,23,23,370,16.08695652173913,50
0,1,1,REGEXT,other,23,23,370,16.08695652173913,40
0,1,6,REGEXT,other,23,23,370,16.08695652173913,40
1,2,6,REGEXT,other,23,23,370,16.08695652173913,40
1,2,0,REGEXT,other,23,23,370,16.08695652173913,40
0,3,6,REGEXT,other,23,23,370,16.08695652173913,40
1,0,3,VMV_V_X_0x5e054357,compute,16,16,370,23.125,40
1,0,2,VMV_V_X_0x5e054357,compute,16,16,370,23.125,40
0,1,0,VMV_V_X_0x5e054357,compute,16,16,370,23.125,40
1,2,6,VADD_VX_0x02104457,compute,16,16,370,23.125,60
1,0,4,VMV_V_X_0x5e02c057,compute,10,10,370,37.0,100
1,0,1,REGEXT,other,23,23,360,15.652173913043478,40
1,0,6,REGEXT,other,23,23,360,15.652173913043478,40
0,1,3,REGEXT,other,23,23,360,15.652173913043478,40
0,1,0,REGEXT,other,23,23,360,15.652173913043478,40
1,2,3,REGEXT,other,23,23,360,15.652173913043478,40
0,3,4,REGEXT,other,23,23,360,15.652173913043478,40
0,3,7,REGEXT,other,23,23,360,15.652173913043478,40
0,3,0,REGEXT,other,23,23,360,15.652173913043478,40
0,3,7,JALR,control,20,20,360,18.0,80
0,3,2,JALR,control,20,20,360,18.0,50
1,0,5,VMV_V_X_0x5e04c357,compute,16,16,360,22.5,30
1,2,6,VMV_V_X_0x5e04c357,compute,16,16,360,22.5,40
0,3,3,VADD_VX_0x02104457,compute,16,16,360,22.5,60
0,3,5,VMV_V_X_0x5e04c357,compute,16,16,360,22.5,40
1,2,2,VMV_V_X_0x5e054357,compute,16,16,360,22.5,40
1,2,3,VMV_V_X_0x5e054357,compute,16,16,360,22.5,40
0,3,3,VMV_V_X_0x5e054357,compute,16,16,360,22.5,40
0,3,2,VMV_V_X_0x5e054357,compute,16,16,360,22.5,40
1,0,1,VMV_V_X_0x5e02c057,compute,10,10,360,36.0,70
0,1,2,VMV_V_X_0x5e02c057,compute,10,10,360,36.0,70
0,3,3,VMV_V_X_0x5e02c057,compute,10,10,360,36.0,70
0,3,6,VMV_V_X_0x5e02c057,compute,10,10,360,36.0,80
0,1,7,REGEXT,other,23,23,350,15.217391304347826,40
1,2,7,REGEXT,other,23,23,350,15.217391304347826,40
0,1,2,VMV_V_X_0x5e04c357,compute,16,16,350,21.875,40
1,0,6,VMV_V_X_0x5e054357,compute,16,16,350,21.875,40
1,0,0,VMV_V_X_0x5e054357,compute,16,16,350,21.875,40
0,3,2,VMV_V_X_0x5e04c357,compute,16,16,350,21.875,40
1,0,3,VLW_V_0x7f8028ab,mem,6,6,350,58.333333333333336,290
1,0,3,REGEXT,other,23,23,340,14.782608695652174,40
1,2,4,REGEXT,other,23,23,340,14.782608695652174,40
0,3,3,REGEXT,other,23,23,340,14.782608695652174,40
1,0,6,JALR,control,20,20,340,17.0,50
0,1,3,JALR,control,20,20,340,17.0,60
1,2,7,JALR,control,20,20,340,17.0,60
0,1,1,VMV_V_X_0x5e02c057,compute,10,10,340,34.0,70
1,0,7,VMV_V_X_0x5e02c057,compute,10,10,340,34.0,70
0,3,5,VMV_V_X_0x5e02c057,compute,10,10,340,34.0,80
0,1,2,JALR,control,20,20,330,16.5,60
1,2,4,JALR,control,20,20,330,16.5,50
0,1,7,VMV_V_X_0x5e054357,compute,16,16,330,20.625,40
1,2,5,VADD_VX_0x02104457,compute,16,16,330,20.625,90
1,2,4,VMV_V_X_0x5e04c357,compute,16,16,330,20.625,40
0,3,6,VMV_V_X_0x5e04c357,compute,16,16,330,20.625,40
0,1,4,VMV_V_X_0x5e02c057,compute,10,10,330,33.0,70
1,2,6,VMV_V_X_0x5e02c057,compute,10,10,330,33.0,70
0,3,7,VMV_V_X_0x5e02c057,compute,10,10,330,33.0,80
0,1,0,VREMU_VX_0x8a0e6057,other,1,1,330,330.0,330
1,2,1,VSLL_VI_0x97123157,mem,1,1,330,330.0,330
0,1,5,JALR,control,20,20,320,16.0,50
1,0,0,JALR,control,20,20,320,16.0,50
0,1,1,VMV_V_X_0x5e04c357,compute,16,16,320,20.0,40
1,0,0,VMV_V_X_0x5e04c357,compute,16,16,320,20.0,40
0,1,5,VADD_VX_0x02104457,compute,16,16,320,20.0,60
1,0,4,VMV_V_X_0x5e054357,compute,16,16,320,20.0,40
1,2,1,VMV_V_X_0x5e04c357,compute,16,16,320,20.0,40
1,2,7,VMV_V_X_0x5e054357,compute,16,16,320,20.0,40
0,3,1,VMV_V_X_0x5e054357,compute,16,16,320,20.0,40
1,2,7,VLW_V_0x7fc0282b,mem,6,6,320,53.333333333333336,110
0,1,1,JALR,control,20,20,310,15.5,50
1,0,7,VMV_V_X_0x5e04c357,compute,16,16,310,19.375,40
0,1,6,VMV_V_X_0x5e054357,compute,16,16,310,19.375,40
1,2,3,VMV_V_X_0x5e04c357,compute,16,16,310,19.375,40
1,2,6,VMV_V_X_0x5e054357,compute,16,16,310,19.375,40
1,0,0,VMV_V_X_0x5e02c057,compute,10,10,310,31.0,70
0,3,0,VLW_V_0x7fc0282b,mem,6,6,310,51.666666666666664,80
0,1,7,MUL,addr,3,3,310,103.33333333333333,110
1,2,1,MUL,addr,3,3,310,103.33333333333333,110
1,0,2,VMV_V_X_0x5e04c357,compute,16,16,300,18.75,30
1,0,2,VADD_VX_0x02104457,compute,16,16,300,18.75,90
1,0,3,VMV_V_X_0x5e04c357,compute,16,16,300,18.75,40
1,0,1,VMV_V_X_0x5e054357,compute,16,16,300,18.75,40
1,2,5,VMV_V_X_0x5e04c357,compute,16,16,300,18.75,40
1,0,5,VMV_V_X_0x5e02c057,compute,10,10,300,30.0,70
0,1,0,VMV_V_X_0x5e02c057,compute,10,10,300,30.0,70
1,0,6,VLW_V_0x7f8028ab,mem,6,6,300,50.0,240
1,0,3,VADD_VX_0x020040d7,compute,4,4,300,75.0,190
1,2,4,MUL,addr,3,3,300,100.0,110
1,2,2,JALR,control,20,20,290,14.5,60
0,3,5,JALR,control,20,20,290,14.5,70
1,2,5,VMV_V_X_0x5e054357,compute,16,16,290,18.125,40
1,0,3,VMV_V_X_0x5e02c057,compute,10,10,290,29.0,80
0,1,5,VMV_V_X_0x5e02c057,compute,10,10,290,29.0,70
1,0,4,VLW_V_0x7fc0282b,mem,6,6,290,48.333333333333336,130
1,0,4,VADD_VX_0x020040d7,compute,4,4,290,72.5,220
1,0,7,MUL,addr,3,3,290,96.66666666666667,110
1,0,0,MUL,addr,3,3,290,96.66666666666667,110
0,1,0,MUL,addr,3,3,290,96.66666666666667,110
0,3,2,MUL,addr,3,3,290,96.66666666666667,110
0,3,1,MUL,addr,3,3,290,96.66666666666667,110
1,2,5,JALR,control,20,20,280,14.0,60
1,0,1,VMV_V_X_0x5e04c357,compute,16,16,280,17.5,40
1,0,6,VMV_V_X_0x5e04c357,compute,16,16,280,17.5,40
1,0,4,VMV_V_X_0x5e04c357,compute,16,16,280,17.5,30
1,0,5,VADD_VX_0x02104457,compute,16,16,280,17.5,60
1,0,7,VMV_V_X_0x5e054357,compute,16,16,280,17.5,40
0,1,2,VMV_V_X_0x5e054357,compute,16,16,280,17.5,40
1,2,2,VMV_V_X_0x5e04c357,compute,16,16,280,17.5,30
1,2,1,VMV_V_X_0x5e02c057,compute,10,10,280,28.0,70
0,3,2,VMV_V_X_0x5e02c057,compute,10,10,280,28.0,70
0,3,5,VADD_VX_0x02234057,compute,2,2,280,140.0,280
1,0,0,VSLL_VI_0x97123157,mem,1,1,280,280.0,280
0,1,4,JALR,control,20,20,270,13.5,60
1,2,6,JALR,control,20,20,270,13.5,50
1,2,1,JALR,control,20,20,270,13.5,50
0,3,1,JALR,control,20,20,270,13.5,50
0,1,3,VMV_V_X_0x5e04c357,compute,16,16,270,16.875,40
0,1,7,VMV_V_X_0x5e04c357,compute,16,16,270,16.875,40
1,2,0,VMV_V_X_0x5e04c357,compute,16,16,270,16.875,40
0,3,3,VMV_V_X_0x5e04c357,compute,16,16,270,16.875,40
0,3,6,VMV_V_X_0x5e054357,compute,16,16,270,16.875,40
1,2,3,VMV_V_X_0x5e02c057,compute,10,10,270,27.0,70
1,2,7,VADD_VX_0x02234057,compute,2,2,270,135.0,240
1,2,0,JALR,control,20,20,260,13.0,50
1,2,7,VMV_V_X_0x5e04c357,compute,16,16,260,16.25,30
0,3,7,VMV_V_X_0x5e04c357,compute,16,16,260,16.25,40
1,2,0,VMV_V_X_0x5e054357,compute,16,16,260,16.25,40
0,1,4,VLW_V_0x7f8028ab,mem,6,6,260,43.333333333333336,180
1,2,6,VLW_V_0x7f8028ab,mem,6,6,260,43.333333333333336,210
1,0,4,MUL,addr,3,3,260,86.66666666666667,110
1,0,3,MUL,addr,3,3,260,86.66666666666667,110
0,1,3,MUL,addr,3,3,260,86.66666666666667,110
0,1,4,MUL,addr,3,3,260,86.66666666666667,110
1,2,5,MUL,addr,3,3,260,86.66666666666667,110
1,2,0,MUL,addr,3,3,260,86.66666666666667,110
0,3,5,MUL,addr,3,3,260,86.66666666666667,110
0,3,6,MUL,addr,3,3,260,86.66666666666667,110
0,1,0,JALR,control,20,20,250,12.5,50
0,3,3,JALR,control,20,20,250,12.5,50
0,3,4,JALR,control,20,20,250,12.5,60
0,3,4,VMV_V_X_0x5e04c357,compute,16,16,250,15.625,40
0,3,0,VMV_V_X_0x5e04c357,compute,16,16,250,15.625,40
1,0,2,VMV_V_X_0x5e02c057,compute,10,10,250,25.0,70
0,1,7,VMV_V_X_0x5e02c057,compute,10,10,250,25.0,70
0,3,0,VMV_V_X_0x5e02c057,compute,10,10,250,25.0,70
0,3,6,JALR,control,20,20,240,12.0,50
0,3,0,JALR,control,20,20,240,12.0,50
1,2,7,VMV_V_X_0x5e02c057,compute,10,10,240,24.0,70
0,3,1,VMV_V_X_0x5e02c057,compute,10,10,240,24.0,70
0,1,2,VLW_V_0x7fc0282b,mem,6,6,240,40.0,80
0,1,7,VLW_V_0x7fc0282b,mem,6,6,240,40.0,80
1,2,1,VLW_V_0x7fc0282b,mem,6,6,240,40.0,80
0,3,4,VLW_V_0x7fc0282b,mem,6,6,240,40.0,80
0,1,6,JALR,control,20,20,230,11.5,50
1,0,5,JALR,control,20,20,230,11.5,50
1,0,7,JALR,control,20,20,230,11.5,50
0,3,5,VMV_V_X_0x5e054357,compute,16,16,230,14.375,40
0,1,3,VMV_V_X_0x5e02c057,compute,10,10,230,23.0,90
0,3,4,VMV_V_X_0x5e02c057,compute,10,10,230,23.0,70
0,3,7,VLW_V_0x7fc0282b,mem,6,6,230,38.333333333333336,50
1,0,5,VSW_V_0xfe002c2b,mem,4,4,230,57.5,170
0,1,2,VLW_V_0x7f4020ab,mem,4,4,230,57.5,90
0,3,7,MUL,addr,3,3,230,76.66666666666667,100
0,3,5,VID_V_0x5208a157,other,2,2,230,115.0,130
1,0,2,JALR,control,20,20,220,11.0,50
1,0,1,JALR,control,20,20,220,11.0,50
1,0,4,JALR,control,20,20,220,11.0,50
0,1,7,JALR,control,20,20,220,11.0,50
0,1,1,VMV_V_X_0x5e054357,compute,16,16,220,13.75,40
0,3,1,VLW_V_0x7fc0282b,mem,6,6,220,36.666666666666664,70
0,1,1,VLW_V_0x7f4020ab,mem,4,4,220,55.0,80
1,2,2,VMV_V_X_0x5e004057,compute,4,4,220,55.0,70
0,3,3,MUL,addr,3,3,220,73.33333333333333,100
1,2,1,VID_V_0x5208a157,other,2,2,220,110.0,110
1,0,3,JALR,control,20,20,210,10.5,50
1,2,0,VMV_V_X_0x5e02c057,compute,10,10,210,21.0,70
0,1,1,VLW_V_0x7fc0282b,mem,6,6,210,35.0,50
0,3,3,VLW_V_0x7fc0282b,mem,6,6,210,35.0,60
1,0,6,VSW_V_0xfe002a2b,mem,5,5,210,42.0,60
0,1,4,VMV_V_X_0x5e004057,compute,4,4,210,52.5,80
1,2,3,VMV_V_X_0x5e004057,compute,4,4,210,52.5,80
0,3,5,VMV_V_X_0x5e004057,compute,4,4,210,52.5,90
1,0,6,MUL,addr,3,3,210,70.0,80
1,0,5,MUL,addr,3,3,210,70.0,80
0,1,5,MUL,addr,3,3,210,70.0,80
0,1,6,MUL,addr,3,3,210,70.0,80
1,2,7,MUL,addr,3,3,210,70.0,80
1,2,2,MUL,addr,3,3,210,70.0,80
0,3,4,MUL,addr,3,3,210,70.0,90
0,3,0,MUL,addr,3,3,210,70.0,80
1,2,5,VADD_VX_0x02234057,compute,2,2,210,105.0,130
0,1,4,VMV_V_X_0x5e04c357,compute,16,16,200,12.5,30
1,0,6,VMV_V_X_0x5e02c057,compute,10,10,200,20.0,30
1,2,2,VLW_V_0x7f8028ab,mem,6,6,200,33.333333333333336,140
1,0,3,VSW_V_0xfe002a2b,mem,5,5,200,40.0,60
1,2,2,VSW_V_0xfe002a2b,mem,5,5,200,40.0,60
1,2,7,VSW_V_0xfe002a2b,mem,5,5,200,40.0,80
0,3,7,VSW_V_0xfe002a2b,mem,5,5,200,40.0,100
1,0,1,VMV_V_X_0x5e004057,compute,4,4,200,50.0,70
1,0,2,VMV_V_X_0x5e004057,compute,4,4,200,50.0,70
1,0,3,VMV_V_X_0x5e004057,compute,4,4,200,50.0,70
0,3,0,VMV_V_X_0x5e004057,compute,4,4,200,50.0,90
1,0,2,MUL,addr,3,3,200,66.66666666666667,80
1,0,1,MUL,addr,3,3,200,66.66666666666667,80
0,1,1,MUL,addr,3,3,200,66.66666666666667,80
0,1,2,MUL,addr,3,3,200,66.66666666666667,80
1,2,3,MUL,addr,3,3,200,66.66666666666667,80
1,2,6,MUL,addr,3,3,200,66.66666666666667,80
1,2,7,VID_V_0x5208a157,other,2,2,200,100.0,110
1,2,2,VMV_V_X_0x5e02c057,compute,10,10,190,19.0,40
1,0,5,VLW_V_0x7fc0282b,mem,6,6,190,31.666666666666668,50
1,2,4,VLW_V_0x7fc0282b,mem,6,6,190,31.666666666666668,50
0,3,5,VLW_V_0x7fc0282b,mem,6,6,190,31.666666666666668,50
1,2,6,VSW_V_0xfe002a2b,mem,5,5,190,38.0,60
1,0,7,VLW_V_0x7f4020ab,mem,4,4,190,47.5,80
1,2,1,VMV_V_X_0x5e004057,compute,4,4,190,47.5,80
1,2,7,VLW_V_0x7f4020ab,mem,4,4,190,47.5,80
0,3,4,VMV_V_X_0x5e004057,compute,4,4,190,47.5,80
0,3,1,VLW_V_0x7f4020ab,mem,4,4,190,47.5,80
1,0,6,VID_V_0x5208a157,other,2,2,190,95.0,100
1,0,4,VID_V_0x5208a157,other,2,2,190,95.0,100
0,1,5,VID_V_0x5208a157,other,2,2,190,95.0,100
1,0,7,VADD_VX_0x02234057,compute,2,2,190,95.0,110
0,1,7,VID_V_0x5208a157,other,2,2,190,95.0,100
1,2,5,VID_V_0x5208a157,other,2,2,190,95.0,100
0,3,7,VID_V_0x5208a157,other,2,2,190,95.0,100
0,1,0,VMV_V_X_0x5e04c357,compute,16,16,180,11.25,30
1,2,5,VSW_V_0xfe002a2b,mem,5,5,180,36.0,60
0,1,1,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
1,0,4,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
0,1,0,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
1,0,7,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
1,2,6,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
1,2,4,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
0,3,1,VMV_V_X_0x5e004057,compute,4,4,180,45.0,70
0,3,2,VLW_V_0x7f4020ab,mem,4,4,180,45.0,80
1,0,1,VID_V_0x5208a157,other,2,2,180,90.0,90
1,0,2,VID_V_0x5208a157,other,2,2,180,90.0,90
0,1,1,VID_V_0x5208a157,other,2,2,180,90.0,90
0,1,2,VID_V_0x5208a157,other,2,2,180,90.0,90
1,0,3,VID_V_0x5208a157,other,2,2,180,90.0,90
0,1,6,VID_V_0x5208a157,other,2,2,180,90.0,90
1,0,5,VID_V_0x5208a157,other,2,2,180,90.0,90
0,1,4,VID_V_0x5208a157,other,2,2,180,90.0,90
1,0,0,VID_V_0x5208a157,other,2,2,180,90.0,90
0,1,0,VID_V_0x5208a157,other,2,2,180,90.0,90
1,0,7,VID_V_0x5208a157,other,2,2,180,90.0,90
1,2,3,VID_V_0x5208a157,other,2,2,180,90.0,90
1,2,6,VID_V_0x5208a157,other,2,2,180,90.0,90
1,2,2,VID_V_0x5208a157,other,2,2,180,90.0,90
1,2,0,VID_V_0x5208a157,other,2,2,180,90.0,90
